Level,Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
26,"<frozen importlib.find_spec",2,0.01,0.00,0.10,0.00,"(frozen importlib._bootstrap_external)",
27,"<frozen importlib._get_spec",2,0.01,0.00,0.10,0.00,"(frozen importlib._bootstrap_external)",
28,"<frozen importlib.FileFinder.find_spec",8,0.01,0.00,0.03,0.00,"(frozen importlib._bootstrap_external)",
29,"<frozen importlib._path_join",36,0.01,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
30,"<frozen importlib.<listcomp>",36,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
31,"str.rstrip",72,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"str.startswith",72,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"str.endswith",108,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"str.rstrip",36,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"len",72,0.00,0.00,0.00,0.00,"builtins",
30,"str.join",36,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"list.append",36,0.00,0.00,0.00,0.00,"Unidentifiable Method",
29,"<frozen importlib._path_stat",8,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
30,"nt.stat",8,0.00,0.00,0.01,0.01,"nt",
29,"<frozen importlib._path_isfile",2,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
30,"<frozen importlib._path_is_mode_type",2,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
31,"<frozen importlib._path_stat",2,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
32,"nt.stat",2,0.00,0.00,0.01,0.01,"nt",
29,"<frozen importlib.FileFinder._get_spec",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
30,"<frozen importlib.spec_from_file_location",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
31,"<frozen importlib.ModuleSpec.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
31,"nt.fspath",2,0.00,0.00,0.00,0.00,"nt",
30,"<frozen importlib.FileLoader.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
29,"<frozen importlib._verbose_message",36,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
29,"<frozen importlib._relax_case",8,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
29,"str.rpartition",8,0.00,0.00,0.00,0.00,"Unidentifiable Method",
28,"<frozen importlib._path_importer_cache",10,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
28,"hasattr",8,0.00,0.00,0.00,0.00,"builtins",
28,"isinstance",10,0.00,0.00,0.00,0.00,"builtins",
26,"<frozen importlib.find_spec",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
27,"_imp.is_builtin",2,0.00,0.00,0.00,0.00,"_imp",
26,"<frozen importlib.find_spec",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
27,"_imp.is_frozen",2,0.00,0.00,0.00,0.00,"_imp",
26,"<frozen importlib._ImportLockContext.__exit__",6,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
27,"_imp.release_lock",6,0.00,0.00,0.00,0.00,"_imp",
26,"<frozen importlib._ImportLockContext.__enter__",6,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
27,"_imp.acquire_lock",6,0.00,0.00,0.00,0.00,"_imp",
25,"str.rpartition",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"<frozen importlib._ModuleLockManager.__enter__",2,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
25,"<frozen importlib._get_module_lock",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
26,"<frozen importlib._ModuleLock.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
27,"_thread.allocate_lock",4,0.00,0.00,0.00,0.00,"_thread",
26,"_imp.acquire_lock",2,0.00,0.00,0.00,0.00,"_imp",
26,"_imp.release_lock",2,0.00,0.00,0.00,0.00,"_imp",
25,"<frozen importlib._ModuleLock.acquire",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
26,"_thread.get_ident",2,0.00,0.00,0.00,0.00,"_thread",
26,"_thread.lock.__exit__",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"<frozen importlib._ModuleLockManager.__exit__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
25,"<frozen importlib._ModuleLock.release",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
26,"_thread.lock.__exit__",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"_thread.get_ident",2,0.00,0.00,0.00,0.00,"_thread",
24,"<frozen importlib.cb",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
25,"_imp.acquire_lock",2,0.00,0.00,0.00,0.00,"_imp",
25,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"_imp.release_lock",2,0.00,0.00,0.00,0.00,"_imp",
24,"<frozen importlib._ModuleLockManager.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
24,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
23,"__build_class__",5,0.00,0.00,0.01,0.01,"builtins",
24,"tempfile.SpooledTemporaryFile",1,0.00,0.00,0.00,0.00,"tempfile.py",
24,"tempfile.TemporaryDirectory",1,0.00,0.00,0.00,0.00,"tempfile.py",
24,"tempfile._TemporaryFileWrapper",1,0.00,0.00,0.00,0.00,"tempfile.py",
24,"tempfile._RandomNameSequence",1,0.00,0.00,0.00,0.00,"tempfile.py",
24,"tempfile._TemporaryFileCloser",1,0.00,0.00,0.00,0.00,"tempfile.py",
23,"_thread.allocate_lock",1,0.00,0.00,0.00,0.00,"_thread",
23,"hasattr",3,0.00,0.00,0.00,0.00,"builtins",
22,"inspect (module)",1,0.26,0.00,3.73,0.07,"inspect.py",
23,"<frozen importlib._find_and_load",3,0.22,0.00,1.05,0.00,"(frozen importlib._bootstrap)",
24,"<frozen importlib._find_and_load_unlocked",3,0.22,0.00,1.04,0.00,"(frozen importlib._bootstrap)",
25,"<frozen importlib._load_unlocked",3,0.17,0.00,0.79,0.00,"(frozen importlib._bootstrap)",
26,"<frozen importlib._LoaderBasics.exec_module",3,0.16,0.00,0.77,0.00,"(frozen importlib._bootstrap_external)",
27,"<frozen importlib._call_with_frames_removed",3,0.10,0.00,0.49,0.00,"(frozen importlib._bootstrap)",
28,"exec",3,0.10,0.00,0.49,0.01,"builtins",
29,"ast (module)",1,0.06,0.00,0.88,0.05,"ast.py",
30,"<frozen importlib._find_and_load",2,0.04,0.00,0.28,0.01,"(frozen importlib._bootstrap)",
31,"<frozen importlib._find_and_load_unlocked",2,0.03,0.00,0.25,0.00,"(frozen importlib._bootstrap)",
32,"<frozen importlib._load_unlocked",2,0.03,0.00,0.19,0.00,"(frozen importlib._bootstrap)",
33,"<frozen importlib._LoaderBasics.exec_module",1,0.02,0.00,0.30,0.00,"(frozen importlib._bootstrap_external)",
34,"<frozen importlib.SourceLoader.get_code",1,0.01,0.00,0.16,0.00,"(frozen importlib._bootstrap_external)",
35,"<frozen importlib.FileLoader.get_data",1,0.01,0.00,0.09,0.00,"(frozen importlib._bootstrap_external)",
36,"io.open_code",1,0.00,0.00,0.07,0.07,"io",
36,"_io.BufferedReader.read",1,0.00,0.00,0.02,0.02,"Unidentifiable Method",
36,"_io.BufferedReader.__exit__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
35,"<frozen importlib._compile_bytecode",1,0.00,0.00,0.05,0.00,"(frozen importlib._bootstrap_external)",
36,"marshal.loads",1,0.00,0.00,0.05,0.05,"marshal",
36,"_imp._fix_co_filename",1,0.00,0.00,0.00,0.00,"_imp",
36,"<frozen importlib._verbose_message",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
35,"<frozen importlib.SourceFileLoader.path_stats",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
36,"<frozen importlib._path_stat",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
37,"nt.stat",1,0.00,0.00,0.01,0.01,"nt",
35,"<frozen importlib.cache_from_source",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
36,"<frozen importlib._path_join",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
37,"str.endswith",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"<frozen importlib.<listcomp>",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
38,"str.rstrip",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"str.startswith",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"str.rstrip",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"str.join",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"len",2,0.00,0.00,0.00,0.00,"builtins",
37,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"<frozen importlib._path_split",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
37,"max",1,0.00,0.00,0.00,0.00,"builtins",
38,"<frozen importlib.<genexpr>",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
39,"str.rfind",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"str.rpartition",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"str.join",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"nt.fspath",1,0.00,0.00,0.00,0.00,"nt",
35,"<frozen importlib._classify_pyc",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
36,"<frozen importlib._unpack_uint32",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
37,"type.from_bytes",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"len",1,0.00,0.00,0.00,0.00,"builtins",
36,"len",1,0.00,0.00,0.00,0.00,"builtins",
35,"<frozen importlib._validate_timestamp_pyc",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
36,"<frozen importlib._unpack_uint32",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
37,"type.from_bytes",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"len",2,0.00,0.00,0.00,0.00,"builtins",
35,"<frozen importlib._check_name_wrapper",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
36,"<frozen importlib.get_filename",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
35,"<frozen importlib._verbose_message",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"<frozen importlib._call_with_frames_removed",1,0.01,0.00,0.14,0.00,"(frozen importlib._bootstrap)",
35,"exec",1,0.01,0.00,0.14,0.01,"builtins",
36,"contextlib (module)",1,0.01,0.00,0.13,0.01,"contextlib.py",
37,"__build_class__",15,0.01,0.00,0.01,0.00,"builtins",
38,"abc.__new__",12,0.01,0.00,0.01,0.00,"abc.py",
39,"type.__new__",12,0.00,0.00,0.01,0.01,"Unidentifiable Method",
39,"_abc._abc_init",12,0.00,0.00,0.00,0.00,"_abc",
38,"contextlib.suppress",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.AbstractContextManager",1,0.00,0.00,0.00,0.00,"contextlib.py",
39,"abc.abstractmethod",1,0.00,0.00,0.00,0.00,"abc.py",
38,"contextlib._BaseExitStack",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.AbstractAsyncContextManager",1,0.00,0.00,0.00,0.00,"contextlib.py",
39,"abc.abstractmethod",1,0.00,0.00,0.00,0.00,"abc.py",
38,"contextlib.AsyncExitStack",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.nullcontext",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.closing",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.ExitStack",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib._RedirectStream",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.ContextDecorator",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib._GeneratorContextManagerBase",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib._GeneratorContextManager",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib._AsyncGeneratorContextManager",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.redirect_stdout",1,0.00,0.00,0.00,0.00,"contextlib.py",
38,"contextlib.redirect_stderr",1,0.00,0.00,0.00,0.00,"contextlib.py",
37,"<frozen importlib._handle_fromlist",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
38,"hasattr",1,0.00,0.00,0.00,0.00,"builtins",
38,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
33,"<frozen importlib.exec_module",1,0.00,0.00,0.07,0.00,"(frozen importlib._bootstrap)",
34,"<frozen importlib._call_with_frames_removed",1,0.00,0.00,0.07,0.00,"(frozen importlib._bootstrap)",
35,"_imp.exec_builtin",1,0.00,0.00,0.07,0.07,"_imp",
33,"<frozen importlib.module_from_spec",2,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
34,"<frozen importlib._init_module_attrs",2,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
35,"<frozen importlib.cached",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"<frozen importlib._get_cached",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
37,"<frozen importlib.cache_from_source",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
38,"<frozen importlib._path_join",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
39,"<frozen importlib.<listcomp>",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
40,"str.rstrip",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
39,"str.endswith",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
39,"str.startswith",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
39,"str.rstrip",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
39,"str.join",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
39,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
39,"len",2,0.00,0.00,0.00,0.00,"builtins",
38,"<frozen importlib._path_split",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
39,"max",1,0.00,0.00,0.00,0.00,"builtins",
40,"<frozen importlib.<genexpr>",3,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
41,"str.rfind",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
38,"str.rpartition",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
38,"str.join",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
38,"nt.fspath",1,0.00,0.00,0.00,0.00,"nt",
37,"str.endswith",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"getattr",10,0.00,0.00,0.00,0.00,"builtins",
35,"<frozen importlib.parent",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"str.rpartition",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"<frozen importlib.has_location",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"<frozen importlib.create_module",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
35,"<frozen importlib._call_with_frames_removed",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"_imp.create_builtin",1,0.00,0.00,0.00,0.00,"_imp",
34,"<frozen importlib._new_module",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"hasattr",2,0.00,0.00,0.00,0.00,"builtins",
34,"<frozen importlib._LoaderBasics.create_module",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
33,"dict.pop",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"<frozen importlib._verbose_message",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
33,"hasattr",2,0.00,0.00,0.00,0.00,"builtins",
32,"<frozen importlib._find_spec",2,0.01,0.00,0.05,0.00,"(frozen importlib._bootstrap)",
33,"<frozen importlib.find_spec",1,0.01,0.00,0.10,0.00,"(frozen importlib._bootstrap_external)",
34,"<frozen importlib._get_spec",1,0.01,0.00,0.10,0.00,"(frozen importlib._bootstrap_external)",
35,"<frozen importlib.FileFinder.find_spec",4,0.01,0.00,0.02,0.00,"(frozen importlib._bootstrap_external)",
36,"<frozen importlib._path_join",18,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
37,"<frozen importlib.<listcomp>",18,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
38,"str.rstrip",36,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"str.startswith",36,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"str.endswith",54,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"str.join",18,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"str.rstrip",18,0.00,0.00,0.00,0.00,"Unidentifiable Method",
37,"len",36,0.00,0.00,0.00,0.00,"builtins",
37,"list.append",18,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"<frozen importlib._path_stat",4,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
37,"nt.stat",4,0.00,0.00,0.01,0.01,"nt",
36,"<frozen importlib._path_isfile",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
37,"<frozen importlib._path_is_mode_type",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
38,"<frozen importlib._path_stat",1,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap_external)",
39,"nt.stat",1,0.00,0.00,0.01,0.01,"nt",
36,"<frozen importlib.FileFinder._get_spec",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
37,"<frozen importlib.spec_from_file_location",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
38,"<frozen importlib.ModuleSpec.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
38,"nt.fspath",1,0.00,0.00,0.00,0.00,"nt",
37,"<frozen importlib.FileLoader.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
36,"<frozen importlib._verbose_message",18,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"<frozen importlib._relax_case",4,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
36,"str.rpartition",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"<frozen importlib._path_importer_cache",5,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap_external)",
35,"hasattr",4,0.00,0.00,0.00,0.00,"builtins",
35,"isinstance",5,0.00,0.00,0.00,0.00,"builtins",
33,"<frozen importlib.find_spec",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"<frozen importlib.spec_from_loader",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
35,"hasattr",2,0.00,0.00,0.00,0.00,"builtins",
35,"<frozen importlib._requires_builtin_wrapper",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
36,"<frozen importlib.is_package",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
35,"<frozen importlib.ModuleSpec.__init__",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"_imp.is_builtin",2,0.00,0.00,0.00,0.00,"_imp",
33,"<frozen importlib._ImportLockContext.__exit__",4,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"_imp.release_lock",4,0.00,0.00,0.00,0.00,"_imp",
33,"<frozen importlib._ImportLockContext.__enter__",4,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"_imp.acquire_lock",4,0.00,0.00,0.00,0.00,"_imp",
33,"<frozen importlib.find_spec",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"_imp.is_frozen",1,0.00,0.00,0.00,0.00,"_imp",
32,"str.rpartition",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"<frozen importlib.cb",2,0.00,0.00,0.01,0.01,"(frozen importlib._bootstrap)",
32,"_imp.release_lock",2,0.00,0.00,0.00,0.00,"_imp",
32,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"_imp.acquire_lock",2,0.00,0.00,0.00,0.00,"_imp",
31,"<frozen importlib._ModuleLockManager.__enter__",2,0.00,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
32,"<frozen importlib._get_module_lock",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
33,"<frozen importlib._ModuleLock.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
34,"_thread.allocate_lock",4,0.00,0.00,0.00,0.00,"_thread",
33,"_imp.acquire_lock",2,0.00,0.00,0.00,0.00,"_imp",
33,"_imp.release_lock",2,0.00,0.00,0.00,0.00,"_imp",
32,"<frozen importlib._ModuleLock.acquire",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
33,"_thread.get_ident",2,0.00,0.00,0.00,0.00,"_thread",
33,"_thread.lock.__exit__",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"<frozen importlib._ModuleLockManager.__exit__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
32,"<frozen importlib._ModuleLock.release",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
33,"_thread.get_ident",2,0.00,0.00,0.00,0.00,"_thread",
33,"_thread.lock.__exit__",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"<frozen importlib._ModuleLockManager.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
31,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"__build_class__",17,0.02,0.01,0.02,0.01,"builtins",
31,"enum.__new__",1,0.01,0.00,0.09,0.04,"enum.py",
32,"setattr",18,0.00,0.00,0.00,0.00,"builtins",
33,"enum.__setattr__",18,0.00,0.00,0.00,0.00,"enum.py",
34,"mappingproxy.get",18,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"enum.<setcomp>",1,0.00,0.00,0.01,0.01,"enum.py",
33,"isinstance",121,0.00,0.00,0.00,0.00,"builtins",
33,"mappingproxy.items",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"type.__new__",19,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"enum._find_new_",1,0.00,0.00,0.01,0.00,"enum.py",
33,"getattr",3,0.00,0.00,0.00,0.00,"builtins",
34,"enum.__getattr__",1,0.00,0.00,0.00,0.00,"enum.py",
35,"enum._is_dunder",1,0.00,0.00,0.00,0.00,"enum.py",
36,"len",1,0.00,0.00,0.00,0.00,"builtins",
33,"dict.get",1,0.00,0.00,0.00,0.00,"Unknown",
32,"enum.__setattr__",5,0.00,0.00,0.00,0.00,"enum.py",
33,"mappingproxy.get",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"enum._get_mixins_",1,0.00,0.00,0.00,0.00,"enum.py",
33,"enum._find_data_type",1,0.00,0.00,0.00,0.00,"enum.py",
34,"set.add",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
34,"set.pop",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
34,"issubclass",1,0.00,0.00,0.00,0.00,"builtins",
34,"len",1,0.00,0.00,0.00,0.00,"builtins",
33,"issubclass",1,0.00,0.00,0.00,0.00,"builtins",
32,"hasattr",18,0.00,0.00,0.00,0.00,"builtins",
32,"enum.<dictcomp>",1,0.00,0.00,0.00,0.00,"enum.py",
32,"getattr",12,0.00,0.00,0.00,0.00,"builtins",
32,"any",1,0.00,0.00,0.00,0.00,"builtins",
33,"enum.<genexpr>",2,0.00,0.00,0.00,0.00,"enum.py",
32,"dict.items",18,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"list.append",18,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"isinstance",18,0.00,0.00,0.00,0.00,"builtins",
32,"dict.setdefault",1,0.00,0.00,0.00,0.00,"Unknown",
32,"dict.pop",2,0.00,0.00,0.00,0.00,"Unknown",
32,"EnumMeta.mro",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"enum.<genexpr>",1,0.00,0.00,0.00,0.00,"enum.py",
31,"ast._Precedence",1,0.00,0.00,0.05,0.01,"ast.py",
32,"enum._EnumDict.__setitem__",22,0.00,0.00,0.00,0.00,"enum.py",
33,"enum._is_private",22,0.00,0.00,0.00,0.00,"enum.py",
34,"str.startswith",10,0.00,0.00,0.00,0.00,"Unidentifiable Method",
34,"len",22,0.00,0.00,0.00,0.00,"builtins",
33,"enum._is_descriptor",19,0.00,0.00,0.00,0.00,"enum.py",
34,"hasattr",55,0.00,0.00,0.00,0.00,"builtins",
33,"enum._generate_next_value_",17,0.00,0.00,0.00,0.00,"enum.py",
33,"enum._is_sunder",22,0.00,0.00,0.00,0.00,"enum.py",
34,"len",22,0.00,0.00,0.00,0.00,"builtins",
33,"enum._is_dunder",22,0.00,0.00,0.00,0.00,"enum.py",
34,"len",22,0.00,0.00,0.00,0.00,"builtins",
